StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,DSGVO,gender,age,edu,jobstatus,jobstatus_8_TEXT,urban,Hotline,EZKV_1,EZKV_2,EZKV_3,EZKV_4,EZKV_5,EZKV_6,BundID,PP_1,PP_2,PP_3,PP_4,PP_5,PP_6,HDS,AD_1,AD_2,AD_3,PD_1,PD_2,PD_3,ATI_1,ATI_2,ATI_3,ATI_4,TIA_1,TIA_2,TIA_3,ICTSC_1,ICTSC_2,ICTSC_3,ICTSC_4,ICTSC_5,ICTSC_6,ICTSC_7,ICTSC_8,ICTSC_9,ICTSC_10,ICTSC_11,ICTSC_12,ICTSC_13,ICTSC_14,ICTSC_15,ICTSC_16,ICTSC_17,ICTSC_18,TP_1,TP_2,TP_3,TP_4,TP_5,TP_6,TP_7,TP_8,TP_9,IO_1,IO_2,IO_3,IO_4,GAAIS_1,GAAIS_2,GAAIS_3,GAAIS_4,GAAIS_5,Q21_1,Q21_2,Q21_3,Q23_1,Q23_2,Q23_3,Q22_1,Q22_2,Q22_3,Q24_1,Q24_2,Q24_3,Abschluss,Q30,studID,StudID
2025-12-26 18:50:29,2025-12-26 19:03:10,0,92.208.175.177,100,761,1,2025-12-26 19:03:11,R_2NhvUrn68lM7UDg,,,,,48.8924,9.1876,anonymous,DE,1,2,19,4,1,,1,2,2,3,3,4,3,4,3,2,2,2,2,2,2,1,5,5,4,5,5,6,3,2,4,4,6,3,2,2,4,3,3,3,3,4,3,4,2,3,3,2,3,3,2,2,1,4,4,5,5,6,4,1,3,3,1,1,6,2,5,2,3,3,3,4,4,4,44,44,44,3,4,3,3,3,3,3,,,1C
2025-12-26 17:28:29,2025-12-26 19:05:42,0,89.0.5.231,100,5833,1,2025-12-26 19:05:42,R_8O66IOMXBZ3IwGw,,,,,50.9475,6.9288,anonymous,DE,1,2,26,5,1,,3,1,2,4,3,4,5,5,1,1,2,1,2,2,,2,6,6,6,3,3,4,3,5,5,5,3,4,4,6,6,6,5,6,6,6,5,5,5,5,5,3,4,3,4,4,4,2,1,1,1,1,3,5,5,6,3,3,1,4,5,3,5,4,5,4,4,4,45,45,45,4,4,4,4,4,4,5,,,2B
2025-12-26 19:59:03,2025-12-26 20:07:54,0,57.129.1.188,100,531,1,2025-12-26 20:07:54,R_8ke5x6nlHhcHxNI,,,,,50.1162,8.6693,anonymous,DE,1,2,26,5,2,,3,1,2,3,1,1,1,4,2,2,2,2,2,2,2,4,4,6,6,3,4,6,4,4,4,4,5,5,4,4,4,4,4,4,3,4,4,4,5,3,3,3,3,4,3,3,4,4,4,3,1,3,3,5,4,6,4,2,3,5,3,4,3,5,3,3,2,6,51,45,47,2,3,6,,,,4,,,1D
2025-12-26 20:57:56,2025-12-26 21:06:03,0,92.208.186.97,100,487,1,2025-12-26 21:06:04,R_2woSC6zqK2EbbVL,,,,,51.2076,6.7962,anonymous,DE,1,2,25,5,1,,3,2,1,3,2,2,4,5,1,1,2,1,1,1,2,2,2,2,1,4,5,6,4,2,5,5,5,2,2,5,5,5,4,5,5,4,4,5,5,4,5,5,4,4,2,2,4,3,2,2,5,5,2,3,5,5,2,2,5,2,4,2,3,4,2,4,5,5,47,45,47,1,2,2,5,6,5,4,,,1E
2025-12-26 23:32:02,2025-12-26 23:33:18,0,80.187.114.170,100,75,1,2025-12-26 23:33:18,R_2R3d3tp5gMmTAUh,,,,,52.0779,8.7468,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1C
2025-12-26 23:33:26,2025-12-26 23:45:48,0,80.187.114.170,100,742,1,2025-12-26 23:45:49,R_8kRk7dNq6D7UVvu,,,,,52.0779,8.7468,anonymous,DE,,2,30,4,2,,3,1,1,2,3,3,4,6,1,2,2,2,2,2,2,3,6,6,6,4,4,4,3,4,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,2,2,2,6,6,6,6,6,3,6,1,4,2,5,3,5,5,5,45,45,45,4,4,4,3,3,3,5,,,1C
2025-12-26 20:19:25,2025-12-27 00:00:43,0,87.122.22.114,100,13278,1,2025-12-27 00:00:44,R_2Cii710yFKir5E5,,,,,51.0372,7.5497,anonymous,DE,1,2,68,5,6,,1,1,4,3,3,3,3,3,2,1,1,1,1,1,1,3,4,2,3,5,5,5,4,4,5,5,6,1,2,4,4,4,5,4,5,2,3,4,3,3,3,3,3,3,3,3,2,2,2,3,6,5,6,3,4,4,3,3,4,3,3,3,4,4,6,4,4,4,45,45,45,,,5,3,3,3,4,,,1C
2025-12-27 00:37:12,2025-12-27 01:00:31,0,109.42.176.90,100,1399,1,2025-12-27 01:00:32,R_8jx0e4WSbCHGWbJ,,,,,51.1601,6.8326,anonymous,DE,1,2,23,4,1,,3,1,1,2,4,2,5,5,1,2,2,1,2,1,1,6,3,4,3,4,4,6,1,1,6,5,6,1,3,5,5,5,4,5,5,4,4,4,2,4,5,2,5,5,3,3,1,2,2,2,5,5,5,4,3,3,3,1,3,1,4,2,4,4,4,4,4,4,45,45,45,2,2,2,3,3,4,2,,,3D
2025-12-27 10:15:48,2025-12-27 10:23:43,0,93.241.39.20,100,474,1,2025-12-27 10:23:43,R_8bcbaqDtKn9gpcl,,,,,51.9172,7.7148,anonymous,DE,1,2,52,5,5,,2,1,4,5,4,4,5,3,2,2,2,2,1,2,1,6,4,4,4,2,3,4,3,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,2,3,2,4,4,4,3,3,3,4,4,4,4,5,5,4,2,3,3,3,4,2,4,4,5,5,5,44,45,45,5,5,5,4,4,4,5,,,2D
2025-12-27 10:41:09,2025-12-27 10:59:13,0,176.3.106.64,100,1083,1,2025-12-27 10:59:14,R_81KijbqyBZtBHpJ,,,,,50.1367,8.9243,anonymous,DE,1,2,23,5,1,,3,1,2,4,3,3,3,5,1,1,2,2,1,1,1,3,6,6,5,1,1,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,2,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,45,45,45,2,2,2,4,4,4,4,,,1C
2025-12-20 11:33:48,2025-12-20 11:36:05,0,172.226.108.0,36,137,0,2025-12-27 11:36:09,R_2ZJDYWEO1X8zZgj,,,,,52.5196,13.4069,anonymous,DE,1,1,22,4,2,,2,2,2,3,5,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A
2025-12-27 11:31:51,2025-12-27 11:44:32,0,92.208.186.97,100,761,1,2025-12-27 11:44:33,R_2UWfvjFPApnMswh,,,,,51.2076,6.7962,anonymous,DE,1,2,19,3,8,Schülerin der Oberstufe,2,2,1,3,3,3,4,4,3,1,2,2,1,1,1,6,4,4,4,3,4,5,3,3,5,4,5,3,3,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,3,3,4,3,3,3,4,4,4,3,4,4,3,2,4,3,6,3,3,3,4,4,4,4,51,51,51,2,2,2,2,2,2,3,,,1E
2025-12-20 12:13:01,2025-12-20 12:13:19,0,176.6.84.212,7,18,0,2025-12-27 12:13:26,R_2LIog5AGkLxyUFg,,,,,50.9475,6.9288,anonymous,DE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A
2025-12-27 12:24:42,2025-12-27 12:33:10,0,92.208.188.243,100,508,1,2025-12-27 12:33:11,R_8zOOJ996Lzf5chr,,,,,51.2187,6.7924,anonymous,DE,1,2,21,5,1,,3,2,1,2,2,2,4,5,1,2,2,2,2,2,2,2,6,5,5,3,3,4,5,5,3,3,4,3,4,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,5,5,5,1,1,1,4,3,2,5,5,5,4,3,3,4,1,3,2,4,5,5,5,5,47,47,47,3,3,3,4,4,4,5,,,1C
2025-12-20 12:55:28,2025-12-20 12:55:38,0,172.225.190.220,4,9,0,2025-12-27 12:55:44,R_8b0r3gexdVvyNKF,,,,,50.1169,8.6837,anonymous,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A
2025-12-27 14:07:45,2025-12-27 14:08:44,0,95.223.213.8,100,59,1,2025-12-27 14:08:45,R_2rGoDBLK5FDxSH2,,,,,50.8178,6.2776,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D
2025-12-27 14:08:48,2025-12-27 14:21:05,0,95.223.213.8,100,737,1,2025-12-27 14:21:06,R_8uBYOPwQKXTJO5i,,,,,50.8178,6.2776,anonymous,DE,1,2,21,4,8,Student,1,1,1,2,4,3,5,5,1,2,2,2,2,1,2,3,6,6,6,3,3,6,4,4,4,5,5,4,4,5,6,6,5,6,6,6,5,6,3,5,5,2,3,5,3,4,4,1,1,1,1,2,1,4,6,6,2,3,1,3,3,2,4,4,5,6,6,6,47,48,48,5,5,4,5,5,5,6,,,3D
2025-12-27 18:44:06,2025-12-27 18:52:20,0,134.130.112.250,100,493,1,2025-12-27 18:52:20,R_2LFI3kw9f99BXil,,,,,50.7479,6.0485,anonymous,DE,1,2,24,5,8,Studentin,2,1,2,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,3,3,3,5,3,3,4,4,4,3,3,5,5,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,3,2,4,3,3,3,3,4,4,4,4,4,44,44,44,4,4,4,3,3,3,4,,,3D
2025-12-27 20:20:25,2025-12-27 20:28:13,0,88.152.184.106,100,467,1,2025-12-27 20:28:13,R_8meEsrHsnnUaySo,,,,,48.767,9.1827,anonymous,DE,1,2,22,4,1,,3,2,1,3,2,3,5,6,3,1,2,1,2,2,2,6,4,6,5,2,3,4,3,3,4,5,4,4,4,4,4,5,4,5,4,4,4,4,3,3,3,3,3,4,4,4,4,2,2,2,3,4,4,4,4,5,2,2,3,3,3,4,3,4,5,5,5,5,45,47,47,3,3,3,4,4,4,5,,,1C
2025-12-27 20:24:07,2025-12-27 20:41:39,0,92.208.119.189,100,1052,1,2025-12-27 20:41:40,R_8jpKtPZcHWABsv8,,,,,51.4259,6.8759,anonymous,DE,1,2,35,4,2,,2,1,3,3,3,4,4,3,2,2,2,2,1,2,2,6,3,3,3,3,2,4,4,3,4,4,4,3,2,5,4,4,5,5,4,3,3,3,4,3,3,4,3,3,4,4,4,3,3,2,3,3,3,4,4,4,3,2,4,3,4,3,4,3,4,4,4,4,44,44,44,3,3,3,3,3,3,3,,,3D
2025-12-20 23:02:51,2025-12-20 23:13:59,0,176.7.178.197,54,667,0,2025-12-27 23:14:01,R_8PGkYbko3yaoVoY,,,,,49.4866,8.4624,anonymous,DE,1,2,51,5,5,,2,,3,4,3,3,3,4,2,2,2,2,2,2,2,2,3,3,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3F
2025-12-28 00:28:23,2025-12-28 00:45:08,0,94.31.108.213,100,1005,1,2025-12-28 00:45:08,R_2ow2FbaK3ak8yfy,,,,,51.9434,7.1724,anonymous,DE,1,2,22,4,2,,1,2,1,6,4,4,5,2,2,2,2,2,2,2,2,3,6,5,4,4,4,4,5,5,3,3,5,3,4,6,6,6,5,5,6,5,5,5,5,5,5,4,5,5,3,5,5,2,1,1,5,4,3,5,4,4,5,6,1,5,1,4,3,5,3,4,4,4,45,45,45,4,4,4,4,4,4,6,,,3A
2025-12-28 02:03:51,2025-12-28 02:19:14,0,46.223.163.50,100,923,1,2025-12-28 02:19:15,R_2ksT11epkurhoyU,,,,,48.767,9.1827,anonymous,DE,1,1,27,5,2,,3,1,3,4,2,4,5,5,1,2,2,2,2,1,2,3,6,5,5,4,4,5,6,6,3,2,5,3,2,6,6,6,6,5,5,5,4,6,5,5,4,4,5,4,4,4,4,2,2,1,2,3,3,4,5,5,4,4,3,4,2,3,3,5,5,4,4,5,45,45,45,4,4,3,5,4,4,5,,,3A
2025-12-21 09:00:35,2025-12-21 09:15:42,0,93.207.248.117,61,907,0,2025-12-28 09:15:43,R_8dTgA0QlZGU26gu,,,,,50.3388,8.7511,anonymous,DE,1,2,67,2,6,,2,1,3,3,3,4,4,4,3,2,2,2,1,1,1,1,2,2,2,2,4,4,2,2,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A
2025-12-21 10:12:06,2025-12-21 10:13:57,0,88.130.52.72,36,111,0,2025-12-28 10:14:04,R_8OwG6xmt8EeIvNT,,,,,50.9475,6.9288,anonymous,DE,1,1,23,3,2,,1,1,1,3,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B
2025-12-21 11:36:55,2025-12-21 11:45:29,0,217.231.153.211,64,514,0,2025-12-28 11:45:32,R_2OVkABwqwzizOmp,,,,,51.2153,6.6544,anonymous,DE,,2,63,3,8,,2,1,3,4,2,3,4,3,1,2,2,2,1,1,1,3,4,3,4,3,3,4,4,4,3,4,5,3,4,4,3,3,3,4,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1B
2025-12-28 14:34:59,2025-12-28 14:45:16,0,24.134.228.65,100,616,1,2025-12-28 14:45:17,R_2p5eISMEwoBAipt,,,,,47.7322,11.8589,anonymous,DE,1,2,23,5,1,,2,3,1,1,1,1,2,2,4,2,2,2,2,2,2,2,4,5,5,3,3,4,3,2,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,2,3,2,3,4,4,3,2,1,3,3,3,4,5,5,1,1,3,1,1,3,3,4,6,5,4,4,51,51,43,1,1,1,1,2,2,4,,,3A
2025-12-21 14:46:12,2025-12-21 14:47:45,0,87.150.219.22,29,93,0,2025-12-28 14:47:52,R_2R9BSnhHzB9BlRu,,,,,51.3502,7.4157,anonymous,DE,1,2,19,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E
2025-12-28 16:14:56,2025-12-28 16:22:56,0,93.206.255.21,100,480,1,2025-12-28 16:22:57,R_8f0BXcuCKe4HH5x,,,,,51.2153,6.6544,anonymous,DE,1,2,26,5,2,,3,1,2,4,3,2,4,4,3,2,2,2,2,2,2,3,6,3,5,3,5,5,3,1,4,4,5,4,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,2,2,2,1,4,4,3,4,5,2,2,2,2,2,3,2,3,4,3,4,4,5,5,4,45,45,44,3,4,4,4,4,4,3,,,3F
2025-12-28 16:19:44,2025-12-28 16:29:39,0,93.206.255.21,100,594,1,2025-12-28 16:29:39,R_2G2nQTWFHr4g4KG,,,,,51.2153,6.6544,anonymous,DE,1,2,28,3,2,,2,2,3,5,5,5,6,2,2,2,2,2,2,2,2,2,2,1,1,3,2,4,2,3,4,4,5,2,2,4,4,4,2,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,6,1,1,1,43,43,43,1,1,1,2,1,1,1,,,3F
2025-12-21 16:53:52,2025-12-21 16:55:30,0,92.208.184.37,7,98,0,2025-12-28 16:55:31,R_2vZeYqhcgze8UJx,,,,,51.1988,6.7543,anonymous,DE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-28 18:14:46,2025-12-28 18:22:08,0,92.208.186.81,100,441,1,2025-12-28 18:22:08,R_2gTNYjbAjKBhrui,,,,,51.2076,6.7962,anonymous,DE,1,2,27,5,2,,3,1,3,3,3,4,5,4,1,2,2,2,2,1,2,2,6,6,6,3,4,4,6,6,3,3,3,4,3,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,5,5,3,2,1,1,1,1,6,6,6,3,4,1,3,2,3,2,5,2,6,6,6,45,45,45,3,3,3,4,4,4,6,,,3F
2025-12-28 18:53:24,2025-12-28 19:11:18,0,89.0.2.112,100,1073,1,2025-12-28 19:11:19,R_2OiU0HREmaZb9AU,,,,,50.9244,6.9693,anonymous,DE,1,2,61,4,2,,1,1,3,3,2,4,3,4,3,2,2,2,1,1,2,1,4,6,5,3,4,5,3,3,5,5,5,3,3,5,5,4,5,5,4,4,4,4,3,3,3,2,2,4,2,2,4,4,4,4,5,4,5,3,3,3,3,3,4,3,3,4,,,,4,4,4,,,,4,4,4,4,4,4,4,,,2B
2025-12-28 19:04:33,2025-12-28 19:19:05,0,89.0.2.112,100,871,1,2025-12-28 19:19:05,R_8byVtDp49sDip2h,,,,,50.9244,6.9693,anonymous,DE,1,1,62,2,6,,1,1,4,4,3,3,5,4,2,2,2,2,2,1,1,1,4,4,3,4,4,4,5,4,5,5,5,4,3,4,4,2,3,4,4,4,4,3,2,4,3,3,4,4,4,3,4,3,4,2,4,4,5,3,5,4,3,3,3,3,2,3,4,5,4,4,4,4,47,47,45,5,4,4,4,4,4,4,,,2B
2025-12-28 20:41:28,2025-12-28 21:08:36,0,92.208.186.97,100,1628,1,2025-12-28 21:08:37,R_80SC9ZCYFbTZqOi,,,,,51.2076,6.7962,anonymous,DE,1,2,57,4,4,,2,1,2,4,2,2,3,5,3,2,2,2,2,2,2,2,3,2,2,4,5,5,1,1,4,4,5,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,4,4,5,4,4,3,4,3,2,2,5,2,4,2,3,4,4,4,4,4,44,44,44,3,3,3,3,3,3,4,"Voraussetzung ist bei all diesen Aktivitäten, dass meine Daten geschützt sind, was von mir nicht überprüft werden kann. ",,1E
2025-12-28 22:10:24,2025-12-28 22:23:36,0,213.196.214.61,100,791,1,2025-12-28 22:23:37,R_2J9rOjbRXr4Gzqs,,,,,50.9532,6.9115,anonymous,DE,1,1,25,4,2,,3,1,2,2,1,2,4,4,3,2,2,2,2,2,2,1,5,1,4,2,2,3,4,4,4,3,4,3,3,5,5,4,4,4,5,4,4,4,2,3,3,3,3,4,4,4,4,2,1,1,3,3,1,5,6,6,3,3,3,2,2,4,2,4,4,6,6,6,48,48,48,4,4,4,6,6,6,6,,,1E
2025-12-21 23:01:35,2025-12-21 23:02:30,0,88.208.140.184,29,54,0,2025-12-28 23:02:32,R_2PRYQTGhcU3JzyU,,,,,51.5898,7.6633,anonymous,DE,1,2,20,4,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E
2025-12-28 23:26:34,2025-12-28 23:39:19,0,213.196.242.237,100,764,1,2025-12-28 23:39:19,R_89kmNIj3CkF5qtX,,,,,50.9318,6.9312,anonymous,DE,1,2,25,5,1,,2,1,3,3,3,3,3,5,1,1,2,2,2,1,1,2,4,5,6,3,3,4,3,3,6,4,5,3,4,5,4,4,5,5,5,4,4,5,3,3,3,3,3,3,4,4,4,3,2,3,2,2,3,4,5,5,3,3,4,3,2,3,2,4,3,4,4,4,45,45,45,4,4,4,4,4,4,4,,,2B
2025-12-28 23:29:13,2025-12-28 23:41:48,0,89.1.62.76,100,755,1,2025-12-28 23:41:49,R_2t9Yg3gE4l0lD7W,,,,,50.9532,6.9115,anonymous,DE,1,2,27,5,2,,3,1,1,3,3,3,6,4,1,2,2,2,2,2,2,6,6,2,4,1,1,5,4,5,5,2,2,5,4,6,5,5,5,6,5,5,5,5,4,5,5,2,4,3,4,4,5,2,2,2,4,5,2,5,5,5,2,2,1,4,1,2,1,5,3,5,5,5,47,47,47,5,5,5,5,5,5,5,,,2C
2025-12-28 23:29:12,2025-12-28 23:44:00,0,172.225.6.89,100,887,1,2025-12-28 23:44:01,R_21n4u5URS7MjvDc,,,,,51.3427,7.0562,anonymous,DE,1,1,26,4,1,,3,1,1,1,1,1,2,6,1,2,2,2,2,2,2,6,5,2,3,3,3,4,5,5,3,3,3,4,4,4,4,4,3,4,5,5,4,5,3,4,4,3,3,3,2,2,3,3,3,3,6,6,4,3,2,2,3,3,4,3,3,4,1,5,3,4,4,4,45,45,45,4,4,4,4,4,4,4,,,2C
2025-12-29 09:01:38,2025-12-29 09:13:08,0,79.207.188.117,100,690,1,2025-12-29 09:13:09,R_8wZhX2px4Aj5ZHH,,,,,50.9217,6.9951,anonymous,DE,1,2,23,5,8,Studentin,1,1,2,3,2,2,2,4,1,1,2,1,2,1,1,1,5,6,6,3,3,4,5,5,3,3,4,3,3,5,5,4,5,5,5,4,4,5,5,4,5,3,4,5,4,4,4,2,1,1,2,2,1,4,5,5,4,4,2,4,2,4,2,4,3,5,5,5,,,,4,4,4,5,4,5,5,,,4C
2025-12-29 09:08:43,2025-12-29 09:21:46,0,84.160.178.64,100,782,1,2025-12-29 09:21:47,R_2QHAT7X1oHWsXEl,,,,,50.9393,6.5637,anonymous,DE,1,2,50,3,2,,1,1,2,2,1,2,4,5,3,,,,,1,,1,1,3,1,5,5,5,3,2,6,6,6,1,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,1,1,1,1,5,5,1,6,6,6,5,6,3,4,4,3,3,4,3,4,3,6,1,1,1,43,43,43,1,1,1,1,1,1,1,Danke für die Mühe …,,2B
2025-12-29 09:18:21,2025-12-29 09:35:41,0,93.229.199.235,100,1039,1,2025-12-29 09:35:41,R_2dBhs1w7PH9KW7h,,,,,51.2196,6.8028,anonymous,DE,1,2,25,5,8,"Studentin ",3,1,1,2,1,3,6,6,1,2,2,2,2,1,2,6,6,6,6,3,3,3,4,5,3,3,4,3,3,6,5,4,4,4,3,3,5,4,3,5,3,4,4,3,4,4,4,3,3,2,4,3,3,4,3,5,3,3,4,4,4,3,3,4,6,5,5,5,45,45,45,3,3,3,4,4,4,4,,,4C
2025-12-29 09:27:28,2025-12-29 09:42:57,0,91.63.239.249,100,929,1,2025-12-29 09:42:58,R_2bKAYSHQDphFp7j,,,,,51.0211,7.7658,anonymous,DE,1,2,51,3,2,,1,1,3,1,1,3,2,5,3,2,2,1,2,1,2,1,1,1,1,5,4,6,1,1,4,5,5,2,2,3,3,3,3,3,2,3,3,4,1,5,4,1,2,2,1,2,2,3,3,3,4,5,6,1,5,4,1,1,6,1,6,1,3,4,4,4,4,4,44,44,44,3,3,3,3,3,3,3,,,4C
2025-12-29 09:31:59,2025-12-29 10:00:48,0,91.49.165.176,100,1729,1,2025-12-29 10:00:49,R_8fwWw6tT5UKbzgw,,,,,51.8434,6.8614,anonymous,DE,1,2,55,3,2,,1,1,1,3,2,2,4,6,4,2,2,2,2,1,2,2,5,5,3,2,3,4,3,3,4,4,5,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,4,2,2,2,3,2,2,5,5,5,5,4,2,5,2,5,3,4,2,4,4,4,45,45,45,3,3,3,5,5,5,5,,,2C
2025-12-29 09:23:02,2025-12-29 10:04:56,0,79.207.188.117,100,2514,1,2025-12-29 10:04:57,R_8mFkDQHt48RklBn,,,,,50.9217,6.9951,anonymous,DE,1,1,24,4,2,,1,2,3,4,2,2,2,4,1,2,2,2,2,1,2,3,3,3,3,2,2,2,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,3,4,3,3,4,2,2,2,51,51,51,2,2,2,2,2,2,3,,,4C
2025-12-29 10:08:47,2025-12-29 10:18:32,0,134.19.36.27,100,585,1,2025-12-29 10:18:33,R_8FLoZ6Z3VNQIZf0,,,,,51.088,6.8845,anonymous,DE,1,2,24,5,2,,2,1,4,4,2,3,4,6,1,2,2,2,2,2,2,2,4,4,6,3,3,3,4,4,4,4,4,3,4,4,5,5,5,5,4,5,5,4,5,5,4,4,4,4,4,4,4,3,2,2,2,2,1,4,4,5,4,4,3,4,2,4,2,4,3,5,5,5,47,47,47,5,5,5,5,5,5,5,,,4C
2025-12-20 14:54:40,2025-12-22 10:54:16,0,37.201.196.186,4,158376,0,2025-12-29 10:54:20,R_8xf9YN3MxmlivQZ,,,,,50.1218,8.6376,anonymous,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A
2025-12-29 10:54:37,2025-12-29 11:06:20,0,80.187.120.18,100,703,1,2025-12-29 11:06:21,R_8LZ4QzkC2cCqWNY,,,,,50.939,6.9644,anonymous,DE,1,2,26,5,1,,3,1,2,2,1,4,4,5,1,2,2,1,2,1,2,3,6,4,5,5,4,5,4,5,3,4,5,3,4,5,5,5,5,6,6,5,4,5,5,5,6,4,4,5,3,4,5,2,1,1,3,3,3,5,6,5,4,5,2,4,4,3,5,4,6,5,6,6,47,47,47,2,3,2,3,4,3,5,,,4C
2025-12-29 11:22:01,2025-12-29 11:31:27,0,78.34.66.206,100,565,1,2025-12-29 11:31:28,R_2QFgOMUNQf7hogl,,,,,50.9666,6.9005,anonymous,DE,1,2,82,3,6,,3,3,5,5,5,5,5,2,3,2,2,2,1,1,1,1,2,2,2,5,5,5,2,2,4,4,5,3,3,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,3,2,2,2,2,4,2,2,2,2,4,4,2,2,2,51,51,51,2,2,2,2,2,2,2,,,3C
2025-12-29 11:36:18,2025-12-29 11:45:58,0,176.4.198.118,100,580,1,2025-12-29 11:45:59,R_2eaIxQZf5uWaht9,,,,,53.5817,9.9887,anonymous,DE,1,2,21,5,2,,3,2,1,3,4,3,3,5,1,2,2,2,2,1,1,4,5,5,5,3,3,5,3,4,5,3,5,3,4,5,6,6,5,6,5,4,4,5,5,3,4,3,3,5,4,4,4,3,2,2,4,5,4,4,5,5,2,3,2,3,4,1,3,3,5,4,4,4,44,45,44,3,4,3,3,3,3,3,,,3C
2025-12-29 11:35:44,2025-12-29 11:48:22,0,91.63.244.195,100,758,1,2025-12-29 11:48:24,R_8rmvw9WzvjiWBbz,,,,,50.9671,7.8615,anonymous,DE,1,2,22,3,2,,2,1,2,4,3,4,4,3,3,2,2,2,2,1,2,1,4,3,4,3,3,4,4,5,2,2,5,4,3,5,5,5,5,5,5,4,4,4,3,4,3,2,4,4,3,4,3,4,3,3,5,3,3,4,3,3,3,2,1,1,4,5,3,3,4,4,4,4,45,44,45,4,4,4,4,4,4,,,,4C
2025-12-29 11:43:47,2025-12-29 11:57:33,0,92.76.127.90,100,826,1,2025-12-29 11:57:34,R_8IYIc6ebTIM3ES5,,,,,52.5953,13.3294,anonymous,DE,1,1,18,1,8,"Schüler ",3,3,4,4,5,5,5,3,3,1,2,1,2,1,1,3,5,3,4,3,3,3,4,4,3,4,5,4,4,4,4,4,4,5,4,5,5,4,4,5,4,4,4,4,3,3,3,3,3,3,4,3,3,4,3,3,3,3,4,3,6,2,4,4,5,3,3,3,45,45,45,3,3,3,4,4,4,4,,,3C
